id,customer_id,channel,campaign_id,date,content_asset_id
session-00428,cust-0400,DM,camp-private,2026-03-25,asset-03
session-00429,cust-0108,Paid Social,camp-move,2025-12-14,asset-02
session-00430,cust-0043,Instagram,camp-studio,2025-12-10,asset-01
session-00431,cust-0183,Organic,organic,2026-06-25,asset-04
session-00432,cust-0234,DM,camp-private,2026-08-06,asset-03
session-00433,cust-0247,Instagram,camp-studio,2026-06-25,asset-01
session-00434,cust-0274,DM,camp-private,2026-04-16,asset-03
session-00435,cust-0288,Paid Social,camp-move,2026-05-01,asset-02
session-00436,cust-0265,Organic,organic,2026-07-29,asset-04
session-00437,cust-0327,DM,camp-private,2026-05-09,asset-03
session-00438,cust-0225,Instagram,camp-studio,2026-01-26,asset-01
session-00439,cust-0075,Instagram,camp-studio,2025-11-12,asset-01
session-00440,cust-0227,DM,camp-private,2026-01-25,asset-03
session-00441,cust-0160,Instagram,camp-studio,2026-03-04,asset-01
session-00442,cust-0153,Paid Social,camp-move,2026-01-28,asset-02
session-00443,cust-0142,Instagram,camp-studio,2026-08-09,asset-01
session-00444,cust-0183,Instagram,camp-studio,2026-08-13,asset-01
session-00445,cust-0353,Instagram,camp-studio,2026-07-17,asset-01
session-00446,cust-0098,Instagram,camp-studio,2026-07-08,asset-01
session-00447,cust-0233,Organic,organic,2026-07-20,asset-04
session-00448,cust-0370,DM,camp-private,2025-10-29,asset-03
session-00449,cust-0050,DM,camp-private,2026-06-12,asset-03
session-00450,cust-0320,DM,camp-private,2026-09-11,asset-03
session-00451,cust-0041,Organic,organic,2026-05-19,asset-04
session-00452,cust-0021,Organic,organic,2025-11-08,asset-04
session-00453,cust-0099,DM,camp-private,2026-06-16,asset-03
session-00454,cust-0346,DM,camp-private,2026-07-15,asset-03
session-00455,cust-0282,Organic,organic,2026-03-03,asset-04
session-00456,cust-0193,Organic,organic,2026-06-25,asset-04
session-00457,cust-0266,Organic,organic,2026-04-20,asset-04
session-00458,cust-0354,Organic,organic,2026-07-08,asset-04
session-00459,cust-0154,Paid Social,camp-move,2026-07-02,asset-02
session-00460,cust-0354,Paid Social,camp-move,2026-09-13,asset-02
session-00461,cust-0309,DM,camp-private,2026-02-04,asset-03
session-00462,cust-0375,Organic,organic,2026-04-06,asset-04
session-00463,cust-0076,Instagram,camp-studio,2026-04-04,asset-01
session-00464,cust-0358,Organic,organic,2026-01-04,asset-04
session-00465,cust-0377,Instagram,camp-studio,2026-06-24,asset-01
session-00466,cust-0305,Instagram,camp-studio,2026-08-20,asset-01
session-00467,cust-0023,Instagram,camp-studio,2026-01-19,asset-01
session-00468,cust-0012,Instagram,camp-studio,2026-03-05,asset-01
session-00469,cust-0073,DM,camp-private,2026-09-12,asset-03
session-00470,cust-0139,Organic,organic,2026-08-26,asset-04
session-00471,cust-0261,Instagram,camp-studio,2026-09-18,asset-01
session-00472,cust-0235,Organic,organic,2026-07-03,asset-04
session-00473,cust-0010,DM,camp-private,2026-03-14,asset-03
session-00474,cust-0144,Instagram,camp-studio,2026-09-05,asset-01
session-00475,cust-0314,DM,camp-private,2026-08-08,asset-03
session-00476,cust-0106,Instagram,camp-studio,2026-08-21,asset-01
session-00477,cust-0395,DM,camp-private,2025-12-03,asset-03
session-00478,cust-0382,Organic,organic,2026-08-11,asset-04
session-00479,cust-0184,DM,camp-private,2026-06-20,asset-03
session-00480,cust-0084,Instagram,camp-studio,2026-01-07,asset-01
session-00481,cust-0104,Instagram,camp-studio,2026-09-07,asset-01
session-00482,cust-0235,Paid Social,camp-move,2026-01-25,asset-02
session-00483,cust-0381,DM,camp-private,2026-07-09,asset-03
session-00484,cust-0203,Paid Social,camp-move,2025-11-26,asset-02
session-00485,cust-0073,Organic,organic,2026-05-13,asset-04
session-00486,cust-0303,Organic,organic,2026-09-16,asset-04
session-00487,cust-0269,Paid Social,camp-move,2026-09-19,asset-02
session-00488,cust-0088,Paid Social,camp-move,2026-09-06,asset-02
session-00489,cust-0061,Organic,organic,2026-02-19,asset-04
session-00490,cust-0338,Paid Social,camp-move,2026-07-23,asset-02
session-00491,cust-0017,Paid Social,camp-move,2026-08-25,asset-02
session-00492,cust-0146,DM,camp-private,2026-07-26,asset-03
session-00493,cust-0019,Organic,organic,2025-11-08,asset-04
session-00494,cust-0242,Instagram,camp-studio,2025-11-28,asset-01
session-00495,cust-0312,Instagram,camp-studio,2026-04-26,asset-01
session-00496,cust-0255,Organic,organic,2026-05-29,asset-04
session-00497,cust-0316,Paid Social,camp-move,2026-05-29,asset-02
session-00498,cust-0004,DM,camp-private,2025-11-14,asset-03
session-00499,cust-0243,DM,camp-private,2026-03-10,asset-03
session-00500,cust-0212,Organic,organic,2026-01-08,asset-04
session-00501,cust-0077,Organic,organic,2026-02-11,asset-04
session-00502,cust-0305,Organic,organic,2025-12-15,asset-04
session-00503,cust-0255,Paid Social,camp-move,2026-05-22,asset-02
session-00504,cust-0013,Organic,organic,2026-05-22,asset-04
session-00505,cust-0074,Organic,organic,2026-01-19,asset-04
session-00506,cust-0268,Instagram,camp-studio,2025-11-19,asset-01
session-00507,cust-0024,Paid Social,camp-move,2026-06-07,asset-02
session-00508,cust-0164,DM,camp-private,2026-05-02,asset-03
session-00509,cust-0361,Paid Social,camp-move,2026-02-10,asset-02
session-00510,cust-0242,Instagram,camp-studio,2026-08-28,asset-01
session-00511,cust-0171,DM,camp-private,2026-01-01,asset-03
session-00512,cust-0115,Organic,organic,2026-03-02,asset-04
session-00513,cust-0244,Instagram,camp-studio,2025-11-16,asset-01
session-00514,cust-0333,Organic,organic,2025-10-25,asset-04
session-00515,cust-0247,Instagram,camp-studio,2026-04-02,asset-01
session-00516,cust-0089,DM,camp-private,2026-08-22,asset-03
session-00517,cust-0167,Instagram,camp-studio,2026-07-03,asset-01
session-00518,cust-0395,Instagram,camp-studio,2026-04-03,asset-01
session-00519,cust-0232,Instagram,camp-studio,2026-06-19,asset-01
session-00520,cust-0177,DM,camp-private,2026-06-08,asset-03
session-00521,cust-0028,DM,camp-private,2026-01-01,asset-03
session-00522,cust-0208,Paid Social,camp-move,2026-03-31,asset-02
session-00523,cust-0079,Organic,organic,2026-08-13,asset-04
session-00524,cust-0329,Organic,organic,2026-05-24,asset-04
session-00525,cust-0218,Organic,organic,2026-08-31,asset-04
session-00526,cust-0280,Paid Social,camp-move,2026-07-11,asset-02
session-00527,cust-0354,Instagram,camp-studio,2026-07-08,asset-01
session-00528,cust-0041,Organic,organic,2026-06-11,asset-04
session-00529,cust-0241,DM,camp-private,2026-07-12,asset-03
session-00530,cust-0027,Organic,organic,2026-08-23,asset-04
session-00531,cust-0143,Instagram,camp-studio,2026-01-27,asset-01
session-00532,cust-0359,Paid Social,camp-move,2026-08-30,asset-02
session-00533,cust-0079,Organic,organic,2026-08-13,asset-04
session-00534,cust-0060,Instagram,camp-studio,2026-07-01,asset-01
session-00535,cust-0362,Paid Social,camp-move,2026-04-09,asset-02
session-00536,cust-0273,Instagram,camp-studio,2026-08-13,asset-01
session-00537,cust-0051,DM,camp-private,2026-03-17,asset-03
session-00538,cust-0354,Instagram,camp-studio,2026-07-08,asset-01
session-00539,cust-0229,Instagram,camp-studio,2026-03-16,asset-01
session-00540,cust-0062,Organic,organic,2026-08-09,asset-04
session-00541,cust-0039,Paid Social,camp-move,2026-09-14,asset-02
session-00542,cust-0400,Instagram,camp-studio,2025-11-14,asset-01
session-00543,cust-0331,Instagram,camp-studio,2026-06-20,asset-01
session-00544,cust-0398,Instagram,camp-studio,2026-05-05,asset-01
session-00545,cust-0201,Instagram,camp-studio,2026-07-09,asset-01
session-00546,cust-0275,Instagram,camp-studio,2026-03-19,asset-01
session-00547,cust-0175,Organic,organic,2026-02-21,asset-04
session-00548,cust-0055,DM,camp-private,2026-08-09,asset-03
session-00549,cust-0304,Paid Social,camp-move,2026-01-20,asset-02
session-00550,cust-0009,Instagram,camp-studio,2026-02-09,asset-01
session-00551,cust-0120,Instagram,camp-studio,2026-08-17,asset-01
session-00552,cust-0067,Instagram,camp-studio,2026-09-17,asset-01
session-00553,cust-0055,Paid Social,camp-move,2026-05-15,asset-02
session-00554,cust-0351,Paid Social,camp-move,2026-07-12,asset-02
session-00555,cust-0073,Instagram,camp-studio,2026-04-20,asset-01
session-00556,cust-0324,Paid Social,camp-move,2026-07-29,asset-02
session-00557,cust-0396,DM,camp-private,2026-08-29,asset-03
session-00558,cust-0306,DM,camp-private,2026-04-04,asset-03
session-00559,cust-0121,Instagram,camp-studio,2026-05-14,asset-01
session-00560,cust-0395,DM,camp-private,2026-08-07,asset-03
session-00561,cust-0146,Paid Social,camp-move,2026-07-24,asset-02
session-00562,cust-0121,DM,camp-private,2026-05-14,asset-03
session-00563,cust-0224,Instagram,camp-studio,2025-12-01,asset-01
session-00564,cust-0292,Instagram,camp-studio,2025-10-17,asset-01
session-00565,cust-0310,Organic,organic,2026-05-12,asset-04
session-00566,cust-0268,Organic,organic,2026-05-29,asset-04
session-00567,cust-0127,Paid Social,camp-move,2026-06-24,asset-02
session-00568,cust-0241,Instagram,camp-studio,2026-06-04,asset-01
session-00569,cust-0043,Organic,organic,2026-06-30,asset-04
session-00570,cust-0083,Paid Social,camp-move,2026-09-12,asset-02
session-00571,cust-0190,Paid Social,camp-move,2026-08-08,asset-02
session-00572,cust-0107,Instagram,camp-studio,2026-09-06,asset-01
session-00573,cust-0188,DM,camp-private,2026-05-30,asset-03
session-00574,cust-0071,Instagram,camp-studio,2026-03-09,asset-01
session-00575,cust-0390,Instagram,camp-studio,2026-09-17,asset-01
session-00576,cust-0232,Paid Social,camp-move,2026-05-23,asset-02
session-00577,cust-0189,Organic,organic,2026-09-01,asset-04
session-00578,cust-0092,Organic,organic,2026-08-13,asset-04
session-00579,cust-0350,Organic,organic,2026-06-24,asset-04
session-00580,cust-0168,DM,camp-private,2026-05-25,asset-03
session-00581,cust-0157,Organic,organic,2025-12-14,asset-04
session-00582,cust-0234,DM,camp-private,2026-01-12,asset-03
session-00583,cust-0134,Instagram,camp-studio,2026-03-30,asset-01
session-00584,cust-0084,Instagram,camp-studio,2026-06-21,asset-01
session-00585,cust-0362,Paid Social,camp-move,2026-02-18,asset-02
session-00586,cust-0375,Organic,organic,2026-05-22,asset-04
session-00587,cust-0393,Instagram,camp-studio,2026-08-22,asset-01
session-00588,cust-0163,DM,camp-private,2026-07-22,asset-03
session-00589,cust-0190,Paid Social,camp-move,2026-04-07,asset-02
session-00590,cust-0148,Organic,organic,2026-04-07,asset-04
session-00591,cust-0074,Instagram,camp-studio,2026-01-19,asset-01
session-00592,cust-0328,Paid Social,camp-move,2026-07-18,asset-02
session-00593,cust-0379,Instagram,camp-studio,2026-06-08,asset-01
session-00594,cust-0353,Instagram,camp-studio,2026-08-13,asset-01
session-00595,cust-0247,Paid Social,camp-move,2026-07-08,asset-02
session-00596,cust-0009,Instagram,camp-studio,2026-02-09,asset-01
session-00597,cust-0322,Organic,organic,2026-07-15,asset-04
session-00598,cust-0139,DM,camp-private,2026-09-04,asset-03
session-00599,cust-0249,Instagram,camp-studio,2026-05-28,asset-01
session-00600,cust-0360,Paid Social,camp-move,2026-03-01,asset-02
session-00601,cust-0306,Organic,organic,2026-06-16,asset-04
session-00602,cust-0067,Paid Social,camp-move,2026-09-17,asset-02
session-00603,cust-0061,Instagram,camp-studio,2026-02-19,asset-01
session-00604,cust-0103,DM,camp-private,2026-01-12,asset-03
session-00605,cust-0257,Instagram,camp-studio,2026-07-28,asset-01
session-00606,cust-0145,Organic,organic,2026-04-26,asset-04
session-00607,cust-0302,Paid Social,camp-move,2026-01-09,asset-02
session-00608,cust-0057,Instagram,camp-studio,2026-06-14,asset-01
session-00609,cust-0060,Instagram,camp-studio,2026-07-01,asset-01
session-00610,cust-0220,Organic,organic,2026-04-01,asset-04
session-00611,cust-0346,DM,camp-private,2026-07-15,asset-03
session-00612,cust-0174,DM,camp-private,2026-08-08,asset-03
session-00613,cust-0330,Instagram,camp-studio,2026-06-06,asset-01
session-00614,cust-0028,Paid Social,camp-move,2026-01-01,asset-02
session-00615,cust-0393,Organic,organic,2026-08-22,asset-04
session-00616,cust-0392,Organic,organic,2026-08-01,asset-04
session-00617,cust-0156,Instagram,camp-studio,2026-09-14,asset-01
session-00618,cust-0241,Paid Social,camp-move,2026-05-18,asset-02
session-00619,cust-0303,Instagram,camp-studio,2026-04-15,asset-01
session-00620,cust-0183,Instagram,camp-studio,2026-06-25,asset-01
session-00621,cust-0011,Instagram,camp-studio,2026-06-22,asset-01
session-00622,cust-0302,Organic,organic,2026-01-09,asset-04
session-00623,cust-0315,Paid Social,camp-move,2026-08-26,asset-02
session-00624,cust-0136,Instagram,camp-studio,2026-06-09,asset-01
session-00625,cust-0173,Instagram,camp-studio,2026-02-08,asset-01
session-00626,cust-0259,Paid Social,camp-move,2026-02-21,asset-02
session-00627,cust-0096,Paid Social,camp-move,2026-07-12,asset-02
session-00628,cust-0315,Organic,organic,2026-08-26,asset-04
session-00629,cust-0211,Organic,organic,2026-04-26,asset-04
session-00630,cust-0132,DM,camp-private,2026-09-03,asset-03
session-00631,cust-0143,Paid Social,camp-move,2026-08-25,asset-02
session-00632,cust-0033,Organic,organic,2026-04-17,asset-04
session-00633,cust-0377,Organic,organic,2026-06-24,asset-04
session-00634,cust-0300,Organic,organic,2026-05-28,asset-04
session-00635,cust-0141,Paid Social,camp-move,2026-05-01,asset-02
session-00636,cust-0075,Paid Social,camp-move,2026-03-21,asset-02
session-00637,cust-0344,Instagram,camp-studio,2026-07-10,asset-01
session-00638,cust-0199,Organic,organic,2026-05-28,asset-04
session-00639,cust-0393,Paid Social,camp-move,2026-08-22,asset-02
session-00640,cust-0171,Organic,organic,2026-04-23,asset-04
session-00641,cust-0309,DM,camp-private,2026-06-25,asset-03
session-00642,cust-0329,Instagram,camp-studio,2026-05-24,asset-01
session-00643,cust-0305,Paid Social,camp-move,2026-09-08,asset-02
session-00644,cust-0304,Organic,organic,2026-03-07,asset-04
session-00645,cust-0118,Organic,organic,2026-06-04,asset-04
session-00646,cust-0368,Paid Social,camp-move,2026-06-15,asset-02
session-00647,cust-0098,Instagram,camp-studio,2026-04-04,asset-01
session-00648,cust-0128,DM,camp-private,2026-03-25,asset-03
session-00649,cust-0306,Instagram,camp-studio,2026-04-04,asset-01
session-00650,cust-0024,Instagram,camp-studio,2026-06-07,asset-01
session-00651,cust-0092,Instagram,camp-studio,2026-08-13,asset-01
session-00652,cust-0073,Instagram,camp-studio,2026-01-30,asset-01
session-00653,cust-0221,Organic,organic,2026-05-04,asset-04
session-00654,cust-0252,Paid Social,camp-move,2025-12-03,asset-02
session-00655,cust-0094,Paid Social,camp-move,2026-06-22,asset-02
session-00656,cust-0364,Paid Social,camp-move,2026-07-05,asset-02
session-00657,cust-0340,Instagram,camp-studio,2026-09-02,asset-01
session-00658,cust-0169,Instagram,camp-studio,2026-02-03,asset-01
session-00659,cust-0138,DM,camp-private,2026-07-19,asset-03
session-00660,cust-0292,Instagram,camp-studio,2025-11-22,asset-01
session-00661,cust-0395,Instagram,camp-studio,2026-04-14,asset-01
session-00662,cust-0222,Organic,organic,2026-06-13,asset-04
session-00663,cust-0199,Instagram,camp-studio,2026-05-28,asset-01
session-00664,cust-0219,Instagram,camp-studio,2026-08-20,asset-01
session-00665,cust-0066,Organic,organic,2026-09-03,asset-04
session-00666,cust-0024,Instagram,camp-studio,2026-06-07,asset-01
session-00667,cust-0300,Organic,organic,2026-05-28,asset-04
session-00668,cust-0233,Paid Social,camp-move,2026-08-30,asset-02
session-00669,cust-0274,Instagram,camp-studio,2026-04-16,asset-01
session-00670,cust-0309,Instagram,camp-studio,2026-05-26,asset-01
session-00671,cust-0155,Instagram,camp-studio,2025-11-01,asset-01
session-00672,cust-0333,DM,camp-private,2025-11-30,asset-03
session-00673,cust-0249,Instagram,camp-studio,2026-05-28,asset-01
session-00674,cust-0378,DM,camp-private,2026-07-14,asset-03
session-00675,cust-0032,Instagram,camp-studio,2026-06-17,asset-01
session-00676,cust-0011,Instagram,camp-studio,2026-01-14,asset-01
session-00677,cust-0367,Paid Social,camp-move,2026-08-20,asset-02
session-00678,cust-0185,Organic,organic,2026-05-16,asset-04
session-00679,cust-0089,Instagram,camp-studio,2026-08-19,asset-01
session-00680,cust-0010,Organic,organic,2026-03-23,asset-04
session-00681,cust-0288,Paid Social,camp-move,2026-01-12,asset-02
session-00682,cust-0387,Organic,organic,2025-12-11,asset-04
session-00683,cust-0054,DM,camp-private,2025-12-12,asset-03
session-00684,cust-0260,DM,camp-private,2026-05-30,asset-03
session-00685,cust-0243,Instagram,camp-studio,2026-03-15,asset-01
session-00686,cust-0071,Paid Social,camp-move,2026-04-28,asset-02
session-00687,cust-0395,DM,camp-private,2025-09-26,asset-03
session-00688,cust-0295,Organic,organic,2025-10-18,asset-04
session-00689,cust-0349,Paid Social,camp-move,2026-09-11,asset-02
session-00690,cust-0076,Paid Social,camp-move,2026-09-10,asset-02
session-00691,cust-0177,Paid Social,camp-move,2026-08-20,asset-02
session-00692,cust-0048,Paid Social,camp-move,2026-06-09,asset-02
session-00693,cust-0259,DM,camp-private,2025-12-28,asset-03
session-00694,cust-0003,Instagram,camp-studio,2026-05-09,asset-01
session-00695,cust-0099,Paid Social,camp-move,2026-03-21,asset-02
session-00696,cust-0244,Paid Social,camp-move,2026-01-04,asset-02
