id,order_id,variant_id,quantity,unit_price_cents,discount_cents,unit_cost_cents
item-001778,ord-01183,var-top-sand-s,3,21900,3700,8200
item-001779,ord-01184,var-sock-rose-m,2,11900,1442,4200
item-001780,ord-01185,var-top-sand-l,3,21900,5284,8200
item-001781,ord-01185,var-sock-lilac-s,3,11900,2574,4200
item-001782,ord-01186,var-legging-navy-s,2,29900,5049,11200
item-001783,ord-01186,var-short-coral-l,2,18900,3003,7100
item-001784,ord-01187,var-top-black-m,2,21900,3019,8200
item-001785,ord-01187,var-short-navy-s,1,18900,655,7100
item-001786,ord-01188,var-legging-navy-l,2,29900,4781,11200
item-001787,ord-01189,var-sock-sage-s,1,11900,999,4200
item-001788,ord-01190,var-sock-coral-s,2,11900,1037,4200
item-001789,ord-01191,var-sock-sage-s,3,11900,2463,4200
item-001790,ord-01191,var-sock-coral-l,3,11900,1158,4200
item-001791,ord-01191,var-legging-black-l,1,29900,793,11200
item-001792,ord-01192,var-sock-sage-m,3,11900,1598,4200
item-001793,ord-01193,var-top-black-s,3,21900,3935,8200
item-001794,ord-01194,var-sock-rose-l,1,11900,649,4200
item-001795,ord-01194,var-legging-olive-m,1,29900,2429,11200
item-001796,ord-01195,var-sock-coral-s,2,11900,1166,4200
item-001797,ord-01195,var-sock-rose-s,2,11900,785,4200
item-001798,ord-01196,var-top-black-l,2,21900,2198,8200
item-001799,ord-01197,var-short-coral-m,1,18900,1430,7100
item-001800,ord-01197,var-sock-ivory-s,3,11900,2484,4200
item-001801,ord-01198,var-sock-coral-l,1,11900,625,4200
item-001802,ord-01198,var-sock-black-m,2,11900,1506,4200
item-001803,ord-01199,var-sock-coral-l,3,11900,857,4200
item-001804,ord-01199,var-sock-ivory-m,1,11900,806,4200
item-001805,ord-01200,var-top-rose-s,2,21900,3035,8200
